Phytochemical,Plant,CID,SMILES,Database,Target_Name,Gene_Symbol,UniProt_ID,ChEMBL_ID,Target_Class,Target_Key,Probability,P_Value,Max_Tc,Rank
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,microRNA 21,,,,DNN(AtomPair),Homo sapiens,0.17,,,98
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Niemann-Pick C1 protein,,,,DNN(AtomPair),Homo sapiens,0.15,,,99
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,N9,,,,DNN(AtomPair),Homo sapiens,0.12,,,100
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(AtomPair),Homo sapiens,0.07,,,101
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,MCF7,,,,DNN(AtomPair),Homo sapiens,0.06,,,102
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Cellular tumor antigen p53,,,,DNN(AtomPair),Homo sapiens,0.06,,,103
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(AtomPair),Homo sapiens,0.06,,,104
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,HCT-116,,,,DNN(AtomPair),Homo sapiens,0.06,,,105
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,T47D,,,,DNN(AtomPair),Homo sapiens,0.06,,,106
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(AtomPair),Homo sapiens,0.06,,,107
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(AtomPair),Homo sapiens,0.06,,,108
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,DNA polymerase beta,,,,DNN(AtomPair),Homo sapiens,0.05,,,109
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Survival motor neuron protein,,,,DNN(AtomPair),Homo sapiens,0.05,,,110
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,HeLa,,,,DNN(AtomPair),Homo sapiens,0.05,,,111
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,SK-N-SH,,,,Consensus,Homo sapiens,0.57,,,112
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,K562,,,,Consensus,Homo sapiens,0.56,,,113
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,HL-60,,,,Consensus,Homo sapiens,0.5,,,114
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,MKN-28,,,,Consensus,Homo sapiens,0.46,,,115
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,KB,,,,Consensus,Homo sapiens,0.43,,,116
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,HEp-2,,,,Consensus,Homo sapiens,0.43,,,117
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,SH-SY5Y,,,,Consensus,Homo sapiens,0.35,,,118
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Ras-related protein Rab-9A,,,,Consensus,Homo sapiens,0.25,,,119
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Raji,,,,Consensus,Homo sapiens,0.24,,,120
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Acetylcholinesterase,,,,Consensus,Homo sapiens,0.21,,,121
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,HepG2,,,,Consensus,Homo sapiens,0.2,,,122
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Amyloid-beta A4 protein,,,,Consensus,Homo sapiens,0.19,,,123
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,PC-9,,,,Consensus,Homo sapiens,0.19,,,124
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Microtubule-associated protein tau,,,,Consensus,Homo sapiens,0.18,,,125
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,Consensus,Homo sapiens,0.17,,,126
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,microRNA 21,,,,Consensus,Homo sapiens,0.17,,,127
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,HCT-116,,,,Consensus,Homo sapiens,0.16,,,128
Abrectorin,Abrus precatorius,44257585.0,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2)OC)O,PPB3,MDA-MB-231,,,,Consensus,Homo sapiens,0.16,,,129
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.99,,,1
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.99,,,2
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.99,,,3
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.12,,,4
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.11,,,5
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.07,,,6
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.07,,,7
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,ATP-dependent DNA helicase Q1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.04,,,8
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.04,,,9
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 1A2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,10
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Keap1/Nrf2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,11
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,MAP kinase ERK2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,12
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Ubiquitin carboxyl-terminal hydrolase 2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,13
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(ECFP4),Homo sapiens,1.0,,,14
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP4),Homo sapiens,0.78,,,15
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP4),Homo sapiens,0.75,,,16
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(ECFP4),Homo sapiens,0.16,,,17
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(ECFP4),Homo sapiens,0.13,,,18
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Carbonic anhydrase VI,,,,DNN(ECFP4),Homo sapiens,0.08,,,19
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Arachidonate 15-lipoxygenase,,,,DNN(ECFP4),Homo sapiens,0.06,,,20
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,MAP kinase ERK2,,,,DNN(ECFP4),Homo sapiens,0.06,,,21
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(ECFP4),Homo sapiens,0.05,,,22
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Carbonic anhydrase VB,,,,DNN(ECFP4),Homo sapiens,0.05,,,23
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Homo sapiens,,,,DNN(ECFP4),Homo sapiens,0.04,,,24
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Carbonic anhydrase VA,,,,DNN(ECFP4),Homo sapiens,0.04,,,25
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,,,,DNN(ECFP4),Homo sapiens,0.04,,,26
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(ECFP4),Homo sapiens,0.04,,,27
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(RDKit),Homo sapiens,0.98,,,28
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(RDKit),Homo sapiens,0.13,,,29
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 1A2,,,,DNN(RDKit),Homo sapiens,0.12,,,30
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(RDKit),Homo sapiens,0.12,,,31
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(RDKit),Homo sapiens,0.12,,,32
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(RDKit),Homo sapiens,0.07,,,33
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(RDKit),Homo sapiens,0.07,,,34
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2D6,,,,DNN(RDKit),Homo sapiens,0.06,,,35
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Carbonic anhydrase IV,,,,DNN(RDKit),Homo sapiens,0.04,,,36
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,L-type amino acid transporter 1,,,,DNN(RDKit),Homo sapiens,0.04,,,37
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(RDKit),Homo sapiens,0.03,,,38
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 3A4,,,,DNN(RDKit),Homo sapiens,0.03,,,39
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(RDKit),Homo sapiens,0.03,,,40
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(RDKit),Homo sapiens,0.02,,,41
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(RDKit),Homo sapiens,0.02,,,42
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C9,,,,DNN(RDKit),Homo sapiens,0.02,,,43
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(Layered),Homo sapiens,0.88,,,44
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(Layered),Homo sapiens,0.46,,,45
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(Layered),Homo sapiens,0.42,,,46
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Myeloperoxidase,,,,DNN(Layered),Homo sapiens,0.07,,,47
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(Layered),Homo sapiens,0.07,,,48
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Nuclear factor NF-kappa-B p105 subunit,,,,DNN(Layered),Homo sapiens,0.07,,,49
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(Layered),Homo sapiens,0.06,,,50
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(Layered),Homo sapiens,0.05,,,51
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(Layered),Homo sapiens,0.05,,,52
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(Layered),Homo sapiens,0.05,,,53
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(Layered),Homo sapiens,0.04,,,54
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Bloom syndrome protein,,,,DNN(Layered),Homo sapiens,0.04,,,55
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(Layered),Homo sapiens,0.04,,,56
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Pyruvate kinase isozymes M1/M2,,,,DNN(Layered),Homo sapiens,0.04,,,57
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Huntingtin,,,,DNN(Layered),Homo sapiens,0.04,,,58
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(MHFP6),Homo sapiens,0.99,,,59
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(MHFP6),Homo sapiens,0.95,,,60
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(MHFP6),Homo sapiens,0.93,,,61
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(MHFP6),Homo sapiens,0.11,,,62
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Angiotensin-converting enzyme,,,,DNN(MHFP6),Homo sapiens,0.1,,,63
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(MHFP6),Homo sapiens,0.09,,,64
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(MHFP6),Homo sapiens,0.08,,,65
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(MHFP6),Homo sapiens,0.05,,,66
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,15-hydroxyprostaglandin dehydrogenase [NAD+],,,,DNN(MHFP6),Homo sapiens,0.05,,,67
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(MHFP6),Homo sapiens,0.05,,,68
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 1A2,,,,DNN(MHFP6),Homo sapiens,0.05,,,69
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,,,,DNN(MHFP6),Homo sapiens,0.05,,,70
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C9,,,,DNN(MHFP6),Homo sapiens,0.05,,,71
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Neuropeptide S receptor,,,,DNN(MHFP6),Homo sapiens,0.04,,,72
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(ECFP6),Homo sapiens,0.99,,,73
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP6),Homo sapiens,0.83,,,74
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP6),Homo sapiens,0.82,,,75
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(ECFP6),Homo sapiens,0.22,,,76
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(ECFP6),Homo sapiens,0.2,,,77
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(ECFP6),Homo sapiens,0.17,,,78
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(ECFP6),Homo sapiens,0.11,,,79
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Arachidonate 5-lipoxygenase,,,,DNN(ECFP6),Homo sapiens,0.09,,,80
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 1A2,,,,DNN(ECFP6),Homo sapiens,0.09,,,81
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C9,,,,DNN(ECFP6),Homo sapiens,0.08,,,82
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Lysosomal alpha-glucosidase,,,,DNN(ECFP6),Homo sapiens,0.07,,,83
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,DNA-(apurinic or apyrimidinic site) lyase,,,,DNN(ECFP6),Homo sapiens,0.07,,,84
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cyclooxygenase-1,,,,DNN(ECFP6),Homo sapiens,0.07,,,85
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(ECFP6),Homo sapiens,0.06,,,86
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,ATP-dependent DNA helicase Q1,,,,DNN(ECFP6),Homo sapiens,0.06,,,87
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(AtomPair),Homo sapiens,0.98,,,88
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(AtomPair),Homo sapiens,0.34,,,89
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(AtomPair),Homo sapiens,0.29,,,90
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Bloom syndrome protein,,,,DNN(AtomPair),Homo sapiens,0.13,,,91
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Serotonin 2a (5-HT2a) receptor,,,,DNN(AtomPair),Homo sapiens,0.11,,,92
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(AtomPair),Homo sapiens,0.09,,,93
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(AtomPair),Homo sapiens,0.07,,,94
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(AtomPair),Homo sapiens,0.06,,,95
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Serotonin 2c (5-HT2c) receptor,,,,DNN(AtomPair),Homo sapiens,0.06,,,96
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(AtomPair),Homo sapiens,0.06,,,97
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(AtomPair),Homo sapiens,0.06,,,98
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Alpha-2a adrenergic receptor,,,,DNN(AtomPair),Homo sapiens,0.05,,,99
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Alpha-1a adrenergic receptor,,,,DNN(AtomPair),Homo sapiens,0.05,,,100
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,Consensus,Homo sapiens,1.0,,,101
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,Consensus,Homo sapiens,0.99,,,102
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,Consensus,Homo sapiens,0.99,,,103
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,Consensus,Homo sapiens,0.22,,,104
Abrine,Abrus precatorius,160511.0,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,Consensus,Homo sapiens,0.2,,,105
